customer_key,customer_code,geography_key,customer_name,education,occupation
15273,26272,286,"Hughes, Kelly",Partial High School,Clerical
15274,26273,258,"Suri, Chelsea",Partial High School,Clerical
15275,26274,281,"Wood, Jennifer",High School,Skilled Manual
15276,26275,286,"Johnson, Miguel",Partial College,Clerical
15277,26276,196,"Huang, Heather",Partial College,Clerical
15278,26277,267,"Hughes, Jacqueline",Partial College,Clerical
15279,26278,253,"Wu, Jon",Partial College,Clerical
15281,26280,58,"Jenkins, Jackson",Partial College,Clerical
15282,26281,87,"Alexander, Ian",Partial College,Clerical
15283,26282,258,"Jai, Leonard",Graduate Degree,Skilled Manual
15284,26283,88,"Diaz, Jeremiah",Graduate Degree,Skilled Manual
15285,26284,262,"Ward, Garrett",Graduate Degree,Skilled Manual
15286,26285,265,"Hayes, Kayla",Graduate Degree,Skilled Manual
15287,26286,84,"Phillips, Evan",Graduate Degree,Skilled Manual
15288,26287,200,"Baker, Elijah",Graduate Degree,Skilled Manual
15289,26288,47,"Russell, Alexandra",Graduate Degree,Skilled Manual
15290,26289,48,"Simmons, Samuel",Graduate Degree,Skilled Manual
15291,26290,87,"Chen, Noah",Graduate Degree,Skilled Manual
15292,26291,70,"Walker, Blake",Graduate Degree,Skilled Manual
15293,26292,255,"Simpson, Marty",Graduate Degree,Skilled Manual
15294,26293,257,"Carlson, Casey",Graduate Degree,Skilled Manual
15296,26295,257,"Kapoor, Toni",Bachelors,Skilled Manual
15297,26296,265,"Simmons, Grace",Bachelors,Skilled Manual
15298,26297,200,"Lopez, Jeremiah",Bachelors,Skilled Manual
15299,26298,269,"Peterson, Jasmine",Bachelors,Skilled Manual
15300,26299,281,"Yong, Y.",Graduate Degree,Skilled Manual
15301,26300,44,"Ortega, Audrey",Graduate Degree,Skilled Manual
15302,26301,67,"Hall, Isaiah",Graduate Degree,Professional
15303,26302,59,"Jackson, James",Bachelors,Skilled Manual
15304,26303,44,"Pal, Devon",Bachelors,Skilled Manual
15305,26304,255,"Lewis, Anna",Graduate Degree,Professional
15306,26305,200,"Rogers, Julia",Bachelors,Skilled Manual
15307,26306,62,"Holt, Kyle",Bachelors,Skilled Manual
15308,26307,56,"Miller, Alexander",Bachelors,Skilled Manual
15309,26308,284,"Kelly, Sara",Bachelors,Skilled Manual
15310,26309,60,"Powell, Julian",Bachelors,Skilled Manual
15312,26311,255,"Rodriguez, Brenda",Graduate Degree,Professional
15313,26312,272,"Wood, Elizabeth",Graduate Degree,Professional
15314,26313,68,"Simmons, Dalton",Graduate Degree,Professional
15315,26314,84,"Murphy, Angel",High School,Skilled Manual
15316,26315,82,"Peterson, Taylor",Graduate Degree,Professional
15318,26317,274,"Wright, Amanda",Graduate Degree,Professional
15320,26319,83,"Martinez, Dylan",Bachelors,Skilled Manual
15321,26320,71,"Diaz, Brianna",Bachelors,Skilled Manual
15323,26322,265,"Zhang, Justin",Bachelors,Professional
15324,26323,196,"Ruiz, Dwayne",Graduate Degree,Professional
15325,26324,274,"Brooks, Faith",Graduate Degree,Professional
15326,26325,279,"Robinson, Tyler",Graduate Degree,Professional
15327,26326,53,"Washington, Trevor",Graduate Degree,Professional
15328,26327,60,"Jai, Jack",Graduate Degree,Professional
15329,26328,78,"Anderson, Edward",Graduate Degree,Professional
15330,26329,62,"Bryant, Angelica",Bachelors,Skilled Manual
15331,26330,257,"Diaz, Marcus",Bachelors,Skilled Manual
15332,26331,257,"Powell, Melanie",Bachelors,Skilled Manual
15333,26332,200,"Mitchell, Aaron",Bachelors,Skilled Manual
15334,26333,203,"Alexander, Alexandria",Bachelors,Skilled Manual
15335,26334,44,"Blanco, Ross",Bachelors,Skilled Manual
15336,26335,47,"Pal, April",Bachelors,Skilled Manual
15337,26336,60,"Brown, Noah",Graduate Degree,Professional
15338,26337,257,"Gonzalez, Jennifer",Graduate Degree,Professional
15339,26338,76,"Coleman, Anna",Graduate Degree,Professional
15340,26339,284,"James, Cindy",Graduate Degree,Professional
15341,26340,271,"Morris, Melissa",Graduate Degree,Professional
15342,26341,272,"Taylor, Olivia",Graduate Degree,Professional
15343,26342,73,"Griffin, Eduardo",Graduate Degree,Professional
15344,26343,279,"Washington, Mariah",Bachelors,Professional
15345,26344,71,"Hughes, Natalie",Bachelors,Skilled Manual
15346,26345,74,"Baker, Connor",Bachelors,Skilled Manual
15347,26346,46,"Suri, Emmanuel",Bachelors,Skilled Manual
15348,26347,257,"Raji, Alvin",Bachelors,Skilled Manual
15350,26349,279,"Lopez, Adam",Graduate Degree,Professional
15352,26351,76,"Moore, Emma",Graduate Degree,Professional
15353,26352,37,"Fernandez, Cynthia",Graduate Degree,Clerical
15354,26353,15,"Malhotra, Holly",Graduate Degree,Clerical
15355,26354,10,"Serrano, Nelson",Graduate Degree,Clerical
15359,26358,30,"Gonzalez, Mason",High School,Manual
15363,26362,29,"Torres, Joy",High School,Manual
15364,26363,37,"Jimenez, Larry",Bachelors,Clerical
15367,26366,12,"Schmidt, Johnathan",Bachelors,Skilled Manual
15371,26370,23,"Bryant, Maria",High School,Manual
15377,26376,73,"Martinez, Anthony",Partial College,Professional
15379,26378,30,"Raje, Colin",Bachelors,Management
15382,26381,15,"Romero, Shannon",Partial College,Professional
15383,26382,15,"Xu, Dale",Partial College,Professional
15386,26385,37,"Muñoz, Javier",High School,Professional
15393,26392,10,"Rai, Kelli",Graduate Degree,Management
15394,26393,30,"Raman, Donald",Bachelors,Management
15396,26395,11,"Gill, Daisy",Partial College,Professional
15397,26396,6,"Black, Terry",Bachelors,Management
15400,26399,34,"Gonzalez, Erick",Bachelors,Management
15404,26403,38,"Navarro, Philip",Partial College,Professional
15415,26414,10,"Patel, George",High School,Management
15416,26415,13,"Lal, Latoya",Partial High School,Skilled Manual
15420,26419,12,"Suri, Geoffrey",High School,Management
15421,26420,6,"Kapoor, Bob",Partial High School,Professional
15449,26448,257,"Yuan, Kara",High School,Professional
15451,26450,204,"Ramirez, Lauren",High School,Professional
15452,26451,279,"Perry, Mariah",High School,Professional
15453,26452,87,"Martinez, James",Graduate Degree,Management
15454,26453,202,"Peterson, Cole",Graduate Degree,Management
15455,26454,274,"Cox, Sebastian",Graduate Degree,Management
15456,26455,267,"Carter, Samuel",Graduate Degree,Management
15458,26457,206,"Moore, Sydney",Graduate Degree,Management
15459,26458,59,"Moore, Ryan",Graduate Degree,Management
15460,26459,272,"Hayes, Angelica",Graduate Degree,Management
15461,26460,205,"Cook, Gabriella",Bachelors,Management
15463,26462,255,"Kelly, Lauren",Bachelors,Management
15464,26463,255,"Rogers, Alexa",Bachelors,Management
15465,26464,271,"Griffin, Alexandria",High School,Professional
15466,26465,69,"Evans, Andrea",Bachelors,Management
15467,26466,196,"Turner, Kevin",Bachelors,Management
15468,26467,72,"Brooks, Nicole",Bachelors,Management
15469,26468,74,"Brown, Alyssa",Bachelors,Management
15470,26469,45,"Alvarez, Joy",Bachelors,Management
15471,26470,72,"Cooper, Marcus",Bachelors,Management
15472,26471,79,"Perez, Edward",Bachelors,Management
15473,26472,85,"Hughes, David",Bachelors,Management
15474,26473,204,"Wood, Anna",Bachelors,Management
15476,26475,74,"Gonzalez, Isabella",High School,Professional
15477,26476,60,"Jai, Jordan",Partial High School,Clerical
15478,26477,48,"Rana, Joel",High School,Professional
15479,26478,59,"Collins, Sara",High School,Professional
15480,26479,56,"Cook, Katherine",High School,Professional
15481,26480,75,"Patterson, Jacqueline",Partial High School,Clerical
15482,26481,66,"Young, Luke",Partial High School,Skilled Manual
15484,26483,60,"Ward, Taylor",Partial High School,Skilled Manual
15485,26484,44,"Patterson, Fernando",High School,Professional
15486,26485,275,"Bryant, Jason",High School,Professional
15487,26486,71,"Cook, Andrea",High School,Professional
15488,26487,196,"Ma, Vincent",Bachelors,Management
15490,26489,46,"Collins, Jordan",Bachelors,Management
15491,26490,88,"Simmons, Antonio",Bachelors,Management
15492,26491,255,"Sanchez, Riley",Bachelors,Management
15493,26492,56,"Rodriguez, Ryan",Bachelors,Management
15494,26493,255,"Ramos, Lawrence",Bachelors,Management
15495,26494,58,"White, Nicholas",Partial College,Professional
15498,26497,265,"Sanchez, Karen",Partial College,Professional
15499,26498,275,"Hayes, Ethan",Partial College,Professional
15500,26499,44,"Ruiz, Renee",Partial College,Professional
15501,26500,46,"Ruiz, Billy",Partial College,Professional
15502,26501,56,"Parker, Allison",Partial College,Professional
15503,26502,57,"Brown, Taylor",Partial College,Professional
15507,26506,253,"Srini, Ruth",Partial College,Professional
15508,26507,258,"Thakur, Abhijit",Partial College,Professional
15509,26508,265,"Ross, Marcus",Partial College,Professional
15514,26513,255,"Moreno, Stacy",Partial College,Professional
15515,26514,64,"Powell, Cameron",Partial College,Professional
15516,26515,64,"Watson, Zoe",Partial College,Professional
15517,26516,65,"Perry, Jill",Partial College,Professional
15518,26517,65,"Griffin, Melanie",Partial College,Professional
15519,26518,70,"Lee, Marcus",Partial College,Professional
15520,26519,86,"Wood, Brianna",Bachelors,Management
15521,26520,261,"Ramirez, Chloe",High School,Professional
15522,26521,273,"Taylor, Nathan",High School,Professional
15539,26538,44,"Black, Warren",Graduate Degree,Management
15540,26539,48,"Hayes, Faith",Graduate Degree,Management
15541,26540,56,"Sanchez, Jada",Graduate Degree,Management
15545,26544,261,"Ramirez, Riley",Partial College,Skilled Manual
15552,26551,201,"Moore, Noah",Partial College,Skilled Manual
15553,26552,271,"Turner, Judith",Partial College,Skilled Manual
15554,26553,274,"Powell, Kayla",Partial College,Skilled Manual
15555,26554,47,"Garcia, Michael",Partial College,Skilled Manual
15556,26555,74,"Perry, Jeremy",Partial College,Skilled Manual
15557,26556,198,"Cooper, Jeremy",Partial College,Skilled Manual
15558,26557,58,"Morgan, Katelyn",Partial College,Skilled Manual
15574,26573,279,"Clark, Samantha",High School,Skilled Manual
15575,26574,46,"Allen, Jordan",High School,Skilled Manual
15576,26575,48,"Gonzalez, Toni",High School,Skilled Manual
15577,26576,68,"Robinson, Kaitlyn",Partial College,Skilled Manual
15578,26577,72,"Edwards, Cindy",Partial College,Skilled Manual
15579,26578,72,"White, Jeremy",Partial College,Skilled Manual
15580,26579,84,"Hayes, Hunter",High School,Skilled Manual
15581,26580,204,"Ramirez, Paige",High School,Skilled Manual
15582,26581,255,"Patterson, Mariah",Partial College,Skilled Manual
15584,26583,84,"Patterson, James",Partial College,Professional
15585,26584,284,"Alexander, Benjamin",Partial College,Professional
15587,26586,257,"Baker, Alexandra",Partial College,Professional
15594,26593,65,"Campbell, Eduardo",Graduate Degree,Management
15595,26594,76,"Wood, Melissa",Partial High School,Skilled Manual
15596,26595,267,"Bailey, Alyssa",Partial High School,Skilled Manual
15597,26596,73,"Hayes, Antonio",Bachelors,Skilled Manual
15598,26597,286,"Lewis, Madison",Bachelors,Skilled Manual
15599,26598,281,"Adams, Charles",Bachelors,Skilled Manual
15600,26599,88,"Reed, Allison",Bachelors,Skilled Manual
15601,26600,78,"Gray, Michelle",Bachelors,Skilled Manual
15602,26601,75,"Gonzalez, Kyle",Bachelors,Skilled Manual
15603,26602,68,"Yang, Noah",Bachelors,Professional
15604,26603,48,"Ruiz, Sheila",Bachelors,Professional
15605,26604,80,"West, Elizabeth",Bachelors,Professional
15606,26605,71,"Foster, Brandon",Bachelors,Professional
15607,26606,273,"Harris, Hannah",Graduate Degree,Professional
15608,26607,45,"Powell, Natalie",Graduate Degree,Professional
15609,26608,46,"Nelson, Aaron",Graduate Degree,Professional
15610,26609,196,"Kelly, Abigail",Partial College,Skilled Manual
15611,26610,74,"Perez, Mary",Partial College,Skilled Manual
15612,26611,57,"Henderson, Kayla",Partial College,Skilled Manual
15613,26612,45,"Romero, Janet",High School,Skilled Manual
15614,26613,48,"Lal, Priscilla",High School,Skilled Manual
15615,26614,276,"Robinson, Richard",High School,Skilled Manual
15617,26616,196,"Goel, Colin",Bachelors,Professional
15618,26617,84,"Peterson, Isaiah",Partial College,Skilled Manual
15619,26618,83,"Morris, Amanda",Partial College,Skilled Manual
15620,26619,271,"Hill, Thomas",Partial College,Skilled Manual
15622,26621,196,"Wood, Sarah",Partial College,Skilled Manual
15623,26622,261,"Howard, Jan",Partial College,Skilled Manual
15624,26623,265,"Ross, Alexandra",Partial College,Skilled Manual
15625,26624,276,"Russell, Elizabeth",Partial College,Skilled Manual
15626,26625,206,"Barnes, Lauren",Graduate Degree,Professional
15627,26626,48,"Taylor, Dalton",Graduate Degree,Professional
15628,26627,58,"Alexander, Jose",Graduate Degree,Professional
15629,26628,279,"Lee, Lucas",High School,Skilled Manual
15632,26631,74,"Stewart, Isaiah",Partial College,Skilled Manual
15633,26632,255,"Moore, Isabella",Partial College,Skilled Manual
15634,26633,71,"Ward, Gabrielle",Partial College,Skilled Manual
15635,26634,75,"Walker, Devin",Partial College,Skilled Manual
15636,26635,64,"Harris, Jasmine",Partial College,Skilled Manual
15637,26636,198,"Walker, Miguel",Bachelors,Professional
15638,26637,61,"Robinson, Thomas",Bachelors,Professional
15639,26638,281,"Flores, Olivia",Graduate Degree,Professional
15640,26639,57,"Diaz, Riley",Graduate Degree,Professional
15642,26641,44,"Xie, Arturo",Graduate Degree,Professional
15643,26642,205,"Evans, Gabrielle",Partial College,Skilled Manual
15645,26644,272,"Hernandez, Jenna",Bachelors,Professional
15646,26645,57,"Richardson, Morgan",Bachelors,Professional
15647,26646,76,"Perry, Jordyn",Bachelors,Professional
15648,26647,83,"Simmons, Jasmine",Bachelors,Professional
15649,26648,46,"Rogers, Riley",Graduate Degree,Professional
15650,26649,57,"Perry, Emily",Graduate Degree,Professional
15651,26650,69,"Collins, Kevin",Graduate Degree,Professional
15675,26674,53,"Jackson, Ashley",Partial High School,Skilled Manual
15676,26675,79,"King, Natalie",High School,Professional
15677,26676,68,"Jenkins, Emily",High School,Professional
15678,26677,71,"Johnson, William",Partial High School,Skilled Manual
15680,26679,275,"Perry, Noah",Partial High School,Skilled Manual
15681,26680,269,"Powell, Melissa",Partial High School,Skilled Manual
15682,26681,70,"Jackson, Zachary",High School,Professional
15685,26684,45,"Andersen, Dustin",Bachelors,Management
15686,26685,74,"Baker, Noah",Graduate Degree,Management
15688,26687,255,"Xu, Marshall",Partial College,Professional
15689,26688,257,"Xu, Brittney",Partial College,Professional
15690,26689,45,"Gill, Arthur",Bachelors,Management
15691,26690,47,"Bennett, Alexia",Bachelors,Management
15692,26691,47,"Suri, Tina",Bachelors,Management
15695,26694,255,"Hughes, Aaron",Partial College,Professional
15696,26695,69,"Diaz, Jocelyn",Partial College,Professional
15697,26696,255,"Suarez, Robyn",Partial High School,Skilled Manual
15698,26697,46,"Arun, Manuel",Partial College,Professional
15699,26698,65,"Rivera, Brooke",Partial College,Professional
15703,26702,255,"Arun, Cynthia",Partial College,Professional
15704,26703,202,"Miller, Wyatt",Partial College,Professional
15705,26704,46,"Alvarez, Frank",Bachelors,Management
15706,26705,82,"Jenkins, Eric",Partial College,Professional
15708,26707,46,"Brooks, Sydney",Bachelors,Management
15709,26708,53,"Washington, Katherine",Partial College,Professional
15710,26709,66,"King, Mary",Partial High School,Skilled Manual
15711,26710,82,"Green, Jan",High School,Professional
15712,26711,47,"Bryant, Mya",High School,Professional
15713,26712,80,"Wilson, Ashley",Partial High School,Skilled Manual
15714,26713,58,"Edwards, Stephanie",Partial High School,Skilled Manual
15715,26714,253,"Long, Angela",Partial High School,Skilled Manual
15716,26715,76,"Bell, Gabriella",Partial High School,Skilled Manual
15718,26717,196,"Simpson, David",Partial College,Professional
15719,26718,70,"Flores, Richard",Graduate Degree,Management
15720,26719,196,"Li, Tamara",Partial College,Professional
15721,26720,276,"Watson, Seth",Partial College,Professional
15722,26721,45,"Jimenez, Paula",Partial College,Professional
15723,26722,60,"McDonald, Alexandra",Partial College,Professional
15724,26723,85,"Kelly, Devin",Bachelors,Management
15725,26724,204,"Edwards, Sydney",Partial High School,Skilled Manual
15726,26725,273,"Smith, Alexis",Partial High School,Skilled Manual
15727,26726,261,"Rivera, Danielle",Partial High School,Skilled Manual
15728,26727,201,"Clark, Jose",High School,Professional
15729,26728,83,"Roberts, Elijah",Graduate Degree,Management
15730,26729,258,"Gray, Brian",Graduate Degree,Management
15732,26731,73,"Clark, Ethan",Partial College,Professional
15733,26732,79,"Rienstra, Martin",Partial College,Professional
15734,26733,255,"Smith, Benjamin",Partial College,Professional
15735,26734,265,"Powell, Morgan",Partial College,Professional
15736,26735,267,"White, Grace",Partial College,Professional
15737,26736,44,"Xu, Lacey",High School,Professional
15738,26737,286,"Young, Katherine",Partial College,Professional
15739,26738,77,"Simmons, Katherine",High School,Professional
15776,26775,87,"Bryant, Riley",High School,Skilled Manual
15777,26776,45,"Guo, Jenny",High School,Skilled Manual
15778,26777,84,"Clark, Andrew",High School,Skilled Manual
15779,26778,279,"Perez, Sierra",High School,Skilled Manual
15780,26779,75,"Henderson, Alexandra",High School,Skilled Manual
15781,26780,64,"Butler, Julia",High School,Skilled Manual
15782,26781,274,"Cox, Jan",High School,Skilled Manual
15784,26783,284,"Torres, Juan",High School,Skilled Manual
15787,26786,59,"Smith, Seth",Partial High School,Clerical
15788,26787,255,"Moore, Austin",Partial High School,Clerical
15789,26788,53,"Howard, Destiny",High School,Skilled Manual
15791,26790,83,"Cook, Chloe",Partial High School,Clerical
15792,26791,212,"Nath, Kelvin",Partial High School,Clerical
15793,26792,45,"Torres, Casey",Partial High School,Clerical
15794,26793,86,"Nelson, Jesse",High School,Skilled Manual
15810,26809,78,"Morgan, Julia",Bachelors,Skilled Manual
15812,26811,47,"Sanchez, Rachael",Bachelors,Skilled Manual
15813,26812,77,"Hernandez, James",Bachelors,Skilled Manual
15814,26813,53,"Diaz, Xavier",Bachelors,Skilled Manual
15815,26814,284,"Hernandez, Alex",Graduate Degree,Professional
15816,26815,200,"Cox, Erin",Graduate Degree,Professional
15819,26818,15,"Coleman, Eduardo",High School,Manual
15820,26819,34,"Mitchell, Devin",High School,Manual
15822,26821,23,"Guo, Tamara",Partial High School,Manual
15823,26822,38,"Gonzalez, Cindy",Partial College,Manual
15824,26823,37,"Raman, Kaitlin",Bachelors,Clerical
15826,26825,13,"Jimenez, Jamie",Partial High School,Manual
15827,26826,12,"Romero, Kendra",Partial High School,Manual
15830,26829,23,"Evans, Morgan",Bachelors,Clerical
15832,26831,33,"Raje, Drew",Bachelors,Clerical
15833,26832,15,"Xie, Kate",Bachelors,Skilled Manual
15844,26843,30,"Gonzalez, Noah",High School,Manual
15846,26845,33,"Ortega, Theodore",High School,Manual
15848,26847,20,"Yang, Brent",High School,Manual
15852,26851,23,"Alvarez, Diane",High School,Manual
15853,26852,33,"She, Karen",High School,Manual
15858,26857,15,"Anand, Willie",Partial College,Clerical
15863,26862,14,"Vance, Tina",Partial College,Clerical
15865,26864,15,"Sutton, Christine",Partial College,Clerical
15868,26867,6,"Romero, Danny",Bachelors,Skilled Manual
15873,26872,7,"Hughes, Wyatt",Partial College,Clerical
15874,26873,12,"Suri, Ann",Partial College,Clerical
15875,26874,15,"Zhang, Jorge",Partial College,Clerical
15876,26875,10,"Perez, Bobby",Partial College,Clerical
15879,26878,8,"Roberts, Madeline",High School,Manual
15880,26879,15,"Lin, Shannon",High School,Manual
15881,26880,36,"Xu, Heather",High School,Manual
15885,26884,8,"James, Paige",Partial College,Clerical
15890,26889,15,"Torres, Natasha",Partial High School,Manual
15895,26894,38,"Goel, Lindsey",Partial High School,Manual
15900,26899,32,"Vance, Rachael",Bachelors,Manual
15913,26912,19,"Rodriguez, Denise",Bachelors,Clerical
15931,26930,28,"Andersen, Sharon",Graduate Degree,Clerical
15934,26933,15,"Sanz, Jessie",Partial College,Manual
15937,26936,36,"He, Jaclyn",Partial College,Manual
15941,26940,22,"Tang, Franklin",Graduate Degree,Clerical
15947,26946,12,"Madan, Andre",Partial College,Manual
15949,26948,20,"Garcia, Abby",Partial College,Manual
15952,26951,17,"Hu, Trisha",High School,Manual
15955,26954,18,"Torres, Gerald",Bachelors,Clerical
15958,26957,12,"Sai, Kristina",Graduate Degree,Clerical
15962,26961,38,"Chander, Carly",High School,Manual
15964,26963,8,"Arun, Meredith",Partial College,Manual
15970,26969,30,"Hu, Cedric",Partial High School,Manual
15975,26974,6,"Suarez, Philip",Partial High School,Manual
15978,26977,13,"Madan, Barry",High School,Manual
15981,26980,26,"Suarez, Marc",Partial High School,Manual
15982,26981,12,"Suarez, Audrey",Partial High School,Manual
15984,26983,12,"Vance, Adriana",Bachelors,Skilled Manual
15985,26984,37,"Prasad, Manuel",Bachelors,Skilled Manual
15986,26985,26,"Diaz, Jésus",Bachelors,Skilled Manual
15987,26986,9,"Watson, Riley",Bachelors,Skilled Manual
15988,26987,10,"Lopez, Roy",Bachelors,Skilled Manual
15989,26988,35,"Srini, Brandy",Bachelors,Skilled Manual
15990,26989,31,"Campbell, Mason",Partial High School,Manual
15991,26990,8,"Patel, Darren",Partial High School,Manual
15992,26991,28,"Ortega, Rodney",High School,Manual
15997,26996,23,"Oliver, Natasha",Partial College,Clerical
15998,26997,32,"Becker, Katie",Partial College,Clerical
15999,26998,23,"Perry, Fernando",Partial High School,Manual
16001,27000,17,"Dominguez, Brandi",Partial High School,Manual
16002,27001,29,"Kapoor, Carla",Partial High School,Manual
16004,27003,22,"Jai, Roger",Partial High School,Manual
16005,27004,22,"Moreno, Philip",High School,Manual
16011,27010,53,"Patterson, Jordyn",Partial College,Clerical
16012,27011,276,"Powell, Kevin",Partial College,Clerical
16013,27012,196,"Jiménez, Anne",Partial College,Clerical
16014,27013,47,"Yuan, Alisha",Partial College,Clerical
16016,27015,257,"Torres, Jessica",Graduate Degree,Skilled Manual
16017,27016,261,"Reed, Lauren",Graduate Degree,Skilled Manual
16018,27017,272,"Thompson, Jonathan",Graduate Degree,Skilled Manual
16019,27018,53,"Price, Blake",Graduate Degree,Skilled Manual
16021,27020,73,"Perry, Rachel",Partial College,Clerical
16022,27021,82,"Peterson, Victoria",Partial College,Clerical
16024,27023,198,"Simmons, Emily",Partial High School,Clerical
16026,27025,205,"Rivera, Jasmine",Partial High School,Clerical
16030,27029,79,"Hughes, Elizabeth",High School,Clerical
16031,27030,276,"Gray, Jan",High School,Clerical
16032,27031,64,"Garcia, Jessica",High School,Clerical
16033,27032,80,"Garcia, Miguel",High School,Clerical
16034,27033,255,"Harrison, Ernest",Partial High School,Clerical
16035,27034,257,"Nara, Corey",Partial High School,Clerical
16036,27035,85,"Long, Ana",Partial High School,Clerical
16037,27036,253,"Brown, Hunter",High School,Skilled Manual
16038,27037,65,"Rodriguez, Lauren",High School,Skilled Manual
16039,27038,67,"Reed, Eduardo",High School,Skilled Manual
16040,27039,86,"Lewis, Jonathan",High School,Skilled Manual
16041,27040,47,"Singh, Paul",Partial High School,Clerical
16042,27041,267,"Smith, Edward",Partial High School,Clerical
16045,27044,85,"Long, Carol",High School,Skilled Manual
16046,27045,274,"Brooks, Angel",High School,Skilled Manual
16047,27046,60,"Howard, Allison",Partial College,Clerical
16048,27047,196,"Rai, Yolanda",Partial College,Clerical
16049,27048,269,"Watson, Melanie",Partial College,Clerical
16051,27050,199,"Turner, Chloe",Partial College,Clerical
16052,27051,78,"Brown, Charles",Partial College,Clerical
16053,27052,276,"Bailey, Jada",Partial College,Clerical
16055,27054,44,"Sharma, Shawn",Partial College,Clerical
16056,27055,56,"Sanchez, Isabella",Partial College,Clerical
16057,27056,71,"James, Mackenzie",Partial College,Clerical
16058,27057,286,"Morris, Brooke",Graduate Degree,Skilled Manual
16059,27058,275,"Butler, Nathan",Graduate Degree,Skilled Manual
16060,27059,45,"Perry, Hunter",Graduate Degree,Skilled Manual
16064,27063,257,"Flores, Taylor",Graduate Degree,Skilled Manual
16065,27064,258,"Chande, Barbara",Graduate Degree,Skilled Manual
16066,27065,62,"Wright, Jordan",Graduate Degree,Skilled Manual
16067,27066,73,"Murphy, Cole",Graduate Degree,Skilled Manual
16068,27067,85,"Rodriguez, Jennifer",Graduate Degree,Skilled Manual
16071,27070,262,"Davis, Nathan",Graduate Degree,Skilled Manual
16073,27072,272,"Baker, Alex",Graduate Degree,Skilled Manual
16074,27073,198,"Sanders, Sydney",Graduate Degree,Skilled Manual
16075,27074,253,"Sanchez, Kristi",Graduate Degree,Skilled Manual
16077,27076,64,"Russell, Dakota",Graduate Degree,Skilled Manual
16078,27077,48,"Henderson, Robert",Graduate Degree,Skilled Manual
16079,27078,82,"Scott, Chloe",Bachelors,Skilled Manual
16080,27079,84,"Lewis, Natalie",Bachelors,Skilled Manual
16081,27080,57,"Campbell, Nathan",Bachelors,Skilled Manual
16082,27081,53,"Ross, Jason",Bachelors,Skilled Manual
16084,27083,269,"Perry, Kevin",Bachelors,Skilled Manual
16087,27086,284,"Howard, Lauren",Bachelors,Skilled Manual
16088,27087,80,"Clark, Justin",Bachelors,Skilled Manual
16089,27088,204,"Patterson, Tristan",Graduate Degree,Professional
16090,27089,257,"Garcia, Janelle",Bachelors,Skilled Manual
16091,27090,69,"Brown, Elizabeth",Graduate Degree,Professional
16092,27091,262,"Martin, Miguel",Graduate Degree,Professional
16093,27092,53,"Ross, Marissa",Graduate Degree,Professional
16094,27093,59,"Martin, Alexandra",Graduate Degree,Professional
16095,27094,76,"Kelly, Sean",Graduate Degree,Professional
16096,27095,86,"Flores, Spencer",Graduate Degree,Professional
16097,27096,269,"Watson, Chase",Bachelors,Skilled Manual
16098,27097,267,"Gonzales, Kaitlyn",Bachelors,Skilled Manual
16099,27098,253,"Wilson, Sarah",Bachelors,Skilled Manual
16104,27103,272,"Brooks, Chloe",Graduate Degree,Professional
16105,27104,44,"Zhu, Randy",Graduate Degree,Professional
16106,27105,48,"Perez, Sean",Graduate Degree,Professional
16107,27106,71,"Allen, Jennifer",Graduate Degree,Professional
16108,27107,71,"Stewart, Alexa",Graduate Degree,Professional
16114,27113,265,"Diaz, Ashley",Graduate Degree,Professional
16115,27114,56,"Thompson, Alexander",Graduate Degree,Professional
16116,27115,196,"Navarro, Kristi",Graduate Degree,Professional
16117,27116,255,"Gonzalez, Regina",Graduate Degree,Professional
16118,27117,255,"Prasad, Jermaine",Graduate Degree,Professional
16120,27119,20,"Gonzalez, Mayra",Bachelors,Clerical
16121,27120,10,"Kumar, Clarence",Bachelors,Clerical
16128,27127,30,"Black, Misty",Graduate Degree,Clerical
16130,27129,15,"Tang, Mindy",Graduate Degree,Skilled Manual
16137,27136,31,"Coleman, Isabella",High School,Manual
16140,27139,12,"Liu, Jon",Partial College,Manual
16155,27154,9,"Arun, Holly",Partial College,Clerical
16158,27157,28,"Xu, Raul",Partial High School,Manual
16161,27160,36,"Vazquez, Brandi",High School,Manual
16162,27161,12,"Gill, Reginald",High School,Manual
16170,27169,29,"Xu, Louis",High School,Manual
16173,27172,24,"Navarro, Jessie",Partial High School,Manual
16174,27173,25,"Ye, Suzanne",Partial High School,Manual
16175,27174,30,"Bennett, Fernando",Partial College,Clerical
16177,27176,6,"Martin, Erik",Partial High School,Manual
16179,27178,22,"Mehta, Terrance",Partial High School,Manual
16181,27180,26,"Diaz, Joe",High School,Manual
16184,27183,8,"Garcia, Geoffrey",Partial College,Clerical
16185,27184,11,"Subram, Donald",Partial College,Clerical
16188,27187,32,"Diaz, Lucas",Partial College,Clerical
16189,27188,28,"She, Claudia",Partial College,Clerical
16190,27189,73,"Diaz, Elizabeth",Partial College,Clerical
16191,27190,47,"Reed, Shelby",Partial College,Clerical
16193,27192,70,"Gonzales, Angelica",Partial College,Clerical
16194,27193,69,"Miller, Daniel",Graduate Degree,Skilled Manual
16195,27194,199,"Cooper, Chase",Graduate Degree,Skilled Manual
16196,27195,81,"Perez, Robert",Graduate Degree,Skilled Manual
16198,27197,257,"Bell, Isaiah",Graduate Degree,Skilled Manual
